signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
stress_index,ZN_return,5,20,2.0,long_only,781,4,2,-1.365160319271319e-06,0.0001566944111765928,-0.13830262396997323,-0.0010751982803426374,0.2950375349318066,-0.0035814161806624334,0.5
stress_index,ZN_return,3,40,1.5,long_only,781,40,30,-9.132085728612038e-06,0.001035072869545416,-0.1400552279947634,-0.007521291195001334,0.2950375349318066,-0.03841508639340496,0.4666666666666667
stress_index,ZN_return,2,10,1.5,short_only,781,128,74,-1.237465144602894e-05,0.0012373003486277764,-0.15876622191342077,-0.01020964493692511,0.2950375349318066,-0.03727396011462902,0.5540540540540541
stress_index,ZN_return,7,10,2.0,long_short,781,66,37,-9.927489332822541e-06,0.0009369361303236275,-0.16820144127960487,-0.00806386734515585,0.2950375349318066,-0.0331719417908144,0.5945945945945946
stress_index,ZN_return,2,40,2.0,short_only,781,59,44,-1.1893436929953402e-05,0.0010949971166562397,-0.17242279018913756,-0.009708961113303993,0.2950375349318066,-0.040504751881331624,0.5
stress_index,ZN_return,1,40,1.0,short_only,781,131,120,-1.912808942607269e-05,0.0016364337693357432,-0.18555532876005834,-0.01585568128624293,0.2950375349318066,-0.06527372597008763,0.48333333333333334
stress_index,ZN_return,7,10,0.5,short_only,781,231,213,-2.8776874453650167e-05,0.0023115581250008365,-0.19762372182804228,-0.024259728370864986,0.2950375349318066,-0.08386413968186046,0.5117370892018779
stress_index,ZN_return,2,20,1.0,short_only,781,169,131,-2.4924847285457914e-05,0.001993944002386255,-0.19843570522943058,-0.020797713287707187,0.2950375349318066,-0.054158835074685,0.5038167938931297
stress_index,ZN_return,2,40,2.0,long_short,781,67,48,-1.5741464047748792e-05,0.0012258767212027805,-0.20384431038813183,-0.012797736934592296,0.2950375349318066,-0.046582220651460116,0.5
stress_index,ZN_return,10,10,0.5,short_only,781,229,211,-3.344801251616288e-05,0.002468890600848712,-0.21506450614714512,-0.02809916932576395,0.2950375349318066,-0.08978165870069543,0.5213270142180095
stress_index,ZN_return,5,10,0.5,long_short,781,408,475,-5.245832823362872e-05,0.003665446504776446,-0.22718927779115627,-0.045160327491941765,0.2950375349318066,-0.11328508640208013,0.4968421052631579
stress_index,ZN_return,5,20,1.0,long_short,781,289,230,-3.5465757129407624e-05,0.002389712904159476,-0.23559375670534516,-0.029483569887028382,0.2950375349318066,-0.07467689342941763,0.508695652173913
